host,value
timyelcbyj,4.93
ecvmufeojg,1.5
vodfcpypbs,7.21
twnjifjfvl,0.11
bthitnpafs,9.11
xfgddlklwq,7.84
fnodjyubjj,5.17
abzwheoreb,5.09
dujrbdwprt,8.5
kbwiltptnt,9.45
tkkzysfhst,8.49
nfqzekczvc,1.91
orahqvmzxl,5.98
vugugyttiw,2.09
vtzjzqbopz,1.06
xmpfuwfvho,8.07
lrbwrczeku,8.05
ikuobfrbhn,3.38
aaoewrhiva,0.48
aatelcoywo,4.07
hueelvjcar,0.98
vxapmchiyu,2.87
ieaoxgjtjf,3.46
edrshmlhzu,7.82
okxghauexd,9.87
cpatveqdtw,6.09
ozubiyawos,9.64
ewftuacild,6.6
ovtzvsntqn,8.14
gfyziwbkfe,0.56
ukafvosbap,7.32
pcdqhlgsbk,6.18
cymvyyuqko,2.54
qxceqxngie,8.36
kkdtsbjnlv,2.81
efqrzzouxh,1.54
securgniez,7.99
kyitdwywnt,1.56
kwgsknywpt,6.44
xghogyxzot,2.4
erlutphppm,4.84
ttkditxsxb,4.28
jawxprodjl,2.97
qlifsioprj,0.6
trexbyjoij,6.11
vvwnglydub,5.48
ofgpgknikz,2.94
yoovggewut,7.73
bgznpgemff,8.6
rmzpyqgdsn,7.8
vuzfucegnc,8.69
imnsbvwtxu,6.6
dxafpxfvur,5.38
xnvfacxokq,1.87
feueydtgpk,1.38
ryyytprktu,5.8
buqthoalvb,4.76
ehzhpwhkdq,9.28
tenngnybip,4.59
zrrcceuspd,5.26
buzqsuhuqq,2.72
yezlvmxrtx,9.8
upxrpdabkf,10.0
obyvxmwwiv,5.71
glmygsyete,6.15
rydsitcfgg,4.1
sekhmqcboa,6.73
znhhieeudf,2.74
xlufrukqiw,7.08
yxidvjjhfu,4.15
fddzguykib,5.35
apwcjauklz,2.29
bnaevyvjvt,6.94
kzzyhcngmm,5.03
nvlvqmdcvp,3.43
tjjhkijfct,8.39
tklrkbxhyq,4.89
foxcmwzejg,1.74
mqetrfhbzw,3.78
vxrtaapakb,0.75
lfmgugmnoo,4.44
nltrcbfbnq,9.24
pbzknhvodn,7.68
yijrzjwcnv,7.44
iavzxgqlzj,5.82
fsvmclydka,2.71
qtijukpsbh,8.57
gdvqfwydow,9.55
nqntcuqoai,8.57
jyjfrybsqn,4.87
wyfxavgzkw,3.03
bpifcfdmcd,8.81
btgkugjchw,1.31
glkbtecsdg,1.1
hninrtvmjw,3.21
ufnaigmsmn,9.58
jzryugiyfu,7.68
ibhonxsayf,6.29
dqhjjjmkba,8.91
iqusljhsyi,0.83
wcdammsryg,8.68
hgfuqahqan,4.47
wyvfuyosyu,5.38
rmxaaboxpr,1.32
gaezjqppgt,7.42
xbghbtwvok,2.76
fmvnmqosja,6.07
ftnlzmvzgh,6.53
axijlvpfig,5.88
wmpfxwmuog,3.94
bvwaouzppa,9.8
hujmabnqhl,6.18
zcslzildag,5.91
xorvuwedsf,5.48
pbukpihodj,0.59
nuoknjdgaf,7.09
cpuyuqpcpt,6.79
chepudxjfu,1.8
xuvfjcguiu,8.53
vmojdykpzr,1.57
mizzlaocqj,3.97
kllckqtfgw,2.14
nmdchmsfhb,3.75
regojxgond,1.17
szwdtvgrxu,9.77
dukvbgpgma,3.26
rezgwcpnpq,8.56
beuivxdnfv,8.73
afgdnopcco,1.49
ahbltrdrxt,4.78
htrvopawur,0.94
klfjbzklok,1.83
netbahzzpy,2.63
hnratpxzdd,0.81
cefpqmshmm,6.74
vchjnevulx,3.45
mcagdkukdr,0.58
aomaqmvstb,4.91
qcpomhpznm,1.66
hoaplcnsvt,8.45
jcqrakftrf,8.31
zqezdzqlvu,2.81
gepaiwosba,8.82
mkbyrciwpl,6.75
mahhubapry,4.82
qpcnocspci,0.72
gweqelnmxy,5.53
mxrushejbx,2.05
pnfcktzwam,9.07
renumjxjgn,3.0
euesvmeprr,1.47
feitlghnuk,7.85
oftdbrwqlr,5.69
udwighrfnm,0.65
vuwmujqbnr,8.74
zrbavounak,9.68
locwntbtoi,9.01
ikelfwpmzj,4.22
wnwcddtgkx,7.2
uyjjkxnuha,6.42
vefbpxvjie,8.26
xosgdrhzdj,4.17
riitdcqobt,3.48
ubtymffmci,7.92
ljcdiwtoez,8.49
zxuwshhchg,3.49
gttgrwqbxi,4.43
eqaycpsfiv,6.6
isyagoibvj,0.47
soplhrfjvw,2.74
prbpjkewyt,7.32
gugzumxokj,9.03
jveonnbojo,7.72
kjapoedgdd,2.36
gcpgwghcyd,8.09
tutnswstqe,1.98
zxnnxylfmn,8.81
ljpdfjkajg,0.51
cjlbtkrpyw,3.1
dzawglpnjt,8.53
bjspwadlxh,7.13
qwsajwftqh,5.43
giihefmamp,5.9
oasecaiylt,8.08
tijiubgbrs,8.07
jxhgsdadfb,0.99
cajkfswcdz,4.57
fztxxqaphg,3.9
qxpnbnyuci,5.63
nbqotrpvgb,4.68
chrpycdurm,4.4
gzbzpdijbd,7.25
bdstlfbuzj,5.47
ddcpgedqmn,2.31
gqtzykjhik,3.86
emwkarliim,1.51
ztepehhfii,6.6
bkjtymnifi,1.2
rcfxatvtqm,8.99
tcxmveetnv,7.15
zahpsvukpq,0.61
izbimqehvt,0.41
kkrzdfjcqb,1.03
emenulschs,2.25
zooeyhbwop,5.77
sdcdrufmpr,7.61
xkxdlasnsf,2.6
hdmqpedmrr,2.81
khwmwzbcnn,2.8
etcrglqlqs,9.45
fmjlpmijvl,2.48
mnizenetxe,7.31
asumlrngfg,1.2
zceipdlbsb,8.65
xgwuvoooul,8.85
yaxqdcmtnl,8.21
zzppmbsiid,5.41
pofifhgwmz,7.49
srpknqckwb,5.2
aaszwxttgg,7.34
iotgvzpsoe,1.49
pyhnwfreyx,1.95
ghmajwvnqu,0.97
eujcaksupj,1.47
hzeqivcjtd,6.94
yastgwseid,9.2
dhwdozwogd,1.69
jtsbfoejjc,9.86
rggbpjqvgr,8.96
dllrmtvkvn,6.85
xjbsdaiqre,3.38
hlqxjnfiob,5.75
zlpmvqynrw,0.19
xoyagtoztk,8.96
sgslnkwudd,2.79
zxsxltpufe,1.66
dhrjzusthh,7.04
octlqxvgpt,4.8
vhfynfcfav,4.7
bpjqneqzrc,7.22
xdnygdvxrt,1.91
utefutzwuj,9.84
shfthkkuwm,1.89
zlsiamczew,8.85
aeavyfvydd,2.23
sakffftguz,7.98
zprkvqhsdq,1.0
rihsgdxkui,8.82
spjlwundcr,5.59
mubbejpszf,3.25
ydsbjmywvf,7.09
hrixsnyjen,5.28
gfpujvmycr,7.23
qaxybiymex,6.09
obqanqmqam,7.21
ukyakppocv,0.84
mzhburlemp,9.82
fmiqgtnztx,8.99
kcxgjdxnad,7.19
mratnpdsjk,4.46
xmyoqcfffk,0.02
jnbbwswfaw,2.02
nbnjrfqlib,9.29
asdmgidpvo,3.56
tlmxqxwqrd,3.87
rxquhjbmxw,2.37
mncmmwwnfn,9.74
qjkrecsygy,9.12
msrcmcztai,0.92
jupjvndncj,0.67
cndfbwwwub,5.47
oldxgkarky,8.7
qchhwekktw,7.43
cxmitssrto,6.29
udlweobkgl,7.52
rieavmmarx,6.09
bwcpwftrvv,0.19
iubbyykoje,0.37
wxytnlxhbk,0.2
wcbxkiduor,3.89
vxzubxkqih,4.42
udhvutlxqz,0.83
kwiinwrllk,3.68
vkkwwfkjhh,0.73
bzofwskrcc,6.01
skymcfdkkn,8.03
prqdqlgayu,3.79
ukmqihtnxn,2.15
iypynyyryr,5.37
sysybxldkc,5.97
leuxigzdea,3.03
crqxljyveu,1.87
nzdkruifzt,4.42
ekgznlxxvt,1.25
iqhdvoiroh,4.53
jlbaxhoigz,6.01
soqnmoqrbu,1.17
spfbgtutvf,8.79
rethsragjr,7.42
kdyqrkhhaz,6.16
nxcmvfrsil,5.75
akjleqggug,0.17
ytivdufklo,6.02
umvdazlimf,3.22
qliptcwwzf,8.58
pwwzenikfz,6.16
pcyuohaozp,7.65
zoegehajra,0.46
rcpdntsifm,6.73
nixbgviktw,1.93
qfxohhygjm,1.26
nhnqyspjte,7.08
hmlllacliq,2.43
elnyuxvmao,6.64
xyevibsdai,6.94
kijneiovki,2.72
hhoiqzhsmw,0.59
agyqqryaxj,0.78
bhtzxxwmnf,0.28
eqqrsaweui,5.88
wuyjbgbafs,5.28
wazrsgsdae,1.76
tisiehklcy,0.54
hqawutxldv,2.15
tgpgmupdnd,6.22
qsiguktony,3.24
ipcisntlsc,7.26
xnycnnqiht,9.45
xacxsakrbm,9.22
sniarfqktw,1.6
tblmyorcoc,5.13
txdxxjyzoc,5.04
ywkwmiktap,7.62
wysdzyeihi,2.6
qupahgpauo,6.16
ebftrtmxrh,8.26
jzgsrfqekr,9.37
eaxudxrqtq,1.91
xqvwldfjdh,0.81
zslulzommg,9.76
xollqrmnun,0.32
eboafyddcz,1.15
jaurhfkfvq,5.95
igwjlnotzo,8.11
ynofhanulp,3.97
feyzhadyhi,2.55
ebzcjaajiq,2.54
leraecribn,7.34
spzbvqyelk,8.55
trkswanbxh,7.49
eotuamrvpw,9.54
zzpqjblywf,5.87
ytoorzcvkr,7.17
usocipawvo,7.8
mkzpjamoxk,6.62
seldekpdkj,9.8
gvulmvffox,5.01
jznksbmeya,2.66
ldqzjvnepy,4.0
zheczhufjg,0.63
hcsgmvubkg,6.25
lnldxqilei,3.71
rbcmfzznru,9.63
nkjwjcdmwg,0.94
xqoxsozyvo,6.45
ctyzazwfjy,1.2
yyzbaqylch,8.87
wwnouohvpe,1.76
stohfibvwx,8.99
vysnwplaqi,9.71
ckysebgoxs,8.84
nywpnpbees,6.6
efumqrtcwo,8.88
ubjjhnwkzx,2.34
ncnliantxg,0.03
xyjnqncrom,3.07
xhurnonzvf,3.86
fmczgoyshi,3.3
nvrxdltosz,0.16
hknncwhivu,9.13
pcgpvdepsr,9.7
pfbpnqilcb,8.1
vrlenszbdh,3.47
onvteufzcz,2.79
zefobkrcnj,8.08
hszehereya,3.66
apdwiqobqu,1.97
exjsvihpqf,6.02
ctvtqocbpz,7.71
plkbsfpwol,0.68
mmbctedikb,3.44
tffxdlufdq,4.41
ivnduetjhd,0.03
yawphmmjfq,1.46
ncjklavwev,5.37
kbdpfrkmkk,9.6
keuhasifco,7.8
qzbunlgimm,8.64
rgruetpysx,8.02
yaukpxthem,9.22
lwgpxjhgcu,7.9
juibtgfmhp,2.79
ywlqaabdap,0.19
nahxgjwiii,2.29
qlnddnlqdx,2.81
odujjkdlrq,3.15
vngspioqfv,7.05
ouftmsmwco,6.53
btrqeuclul,3.36
ygigqqeniy,1.26
wtsbnwpyso,7.65
oswmckzduz,8.64
zgkzzylgdm,8.43
hpsspfzfxe,3.9
nxdexnnnqd,2.05
yjkaacfptg,2.16
gxwunjkpki,4.23
kabootiitr,6.53
opffwdtbum,8.44
reqglxkafh,8.3
rerdicbvea,2.69
icuxuksnje,1.79
nnatmzubzc,9.61
rwtcsmicnb,2.65
iknzsfzcsi,0.0
lymlgnamay,7.11
efucmxgzhd,0.13
urdvhqxnzd,1.12
ihrmlealca,5.19
ogpdgleyec,7.07
fwgxewlcyq,9.25
yizaacxcjs,6.87
tntyclpmkx,7.92
uhhapveduh,9.12
mbhzvaxknu,0.96
mnvppwjfzm,5.51
jvyigvoaxv,4.81
omnqfqhkud,7.23
wmnnzkdiqg,5.23
zmppdxfvww,5.71
wnjpuouelc,7.24
dtephczfcu,4.31
mzijchxzyx,9.95
euofprpnvx,3.14
avoftqtmwq,2.72
zqgdwrjymu,2.7
bfufvmdhbk,7.2
raihkghbqv,9.74
wavzbwfyqe,0.61
chbwzyfalx,4.75
iqyfjyhgrg,5.65
jsqjolyjhp,5.33
peomovivhn,9.11
igqidehukv,2.42
whhlwhnebr,2.97
ikplvhjffo,5.19
rckfeyqjpq,9.75
dltssffril,1.13
rmtmnryprs,9.85
vngteynaaa,5.59
miifbnvpto,6.8
ecdfslegbc,5.16
wwyjgqxnsb,4.86
eebtncxypj,6.59
unulyvhrbl,0.26
pwuetcejbi,1.43
wpotmezeii,0.61
busgtqvpxu,0.25
gernxmwqfb,7.65
figcykjtfg,9.06
diriozzica,7.66
vkdihtnrqu,3.5
opmtgpcknl,6.96
sbdxiefqam,5.14
ntmuemqdws,1.22
bobgbgfjmi,4.0
tnvdsgpltw,1.14
exztxnegjl,2.53
khkstguvkq,1.91
qxqzylxjni,4.55
hiiwgskgta,7.16
qfyntjsocu,3.59
xswtcxxymp,2.83
efhjwozoqs,4.46
ctnvxdjzzt,8.26
krwwwumpef,0.81
iidmycmlsv,9.68
wphvdpjiwx,8.57
wdhrejeugw,9.53
imzmqxlwcn,0.55
ceaoarjwdl,0.15
jzvewxayeu,2.22
vcnysnafjp,6.43
dnluwbxqqs,8.54
duufkjszuu,9.98
ctbfbyozlg,4.39
moaolrvinz,7.84
iimqalqphy,3.74
xlzutlxisx,7.0
vexnexlfzj,8.07
yxnrykyvpx,2.7
fjlxxlzrko,5.2
lvzeqnwzuo,0.18
wuqfjveqbq,8.36
evqhcithln,9.31
mjdtbchxno,7.41
dbrpqsejyy,0.33
tcnkobfmub,6.16
jdhutuzviu,7.12
dmhqczjhtt,7.85
nctdxylaok,8.42
jixqnivmlb,9.23
fngeduadcq,2.78
sqqulhilcc,3.41
lpbldcyqib,5.19
haucbldfab,2.19
tzkuyyssdd,3.3
ovryqugolh,9.51
ccvfocqbgx,8.0
plbbnavvpq,9.41
azqgukrbhl,4.83
oulgkobgft,9.67
clgnjqnqcz,3.19
amidlwdhxk,6.21
quwlacyrws,5.59
aykkhwyxoa,3.53
qmkeqquasz,2.57
htnxriclpx,7.36
gerlawzpbg,8.79
wqweiumvgm,0.72
lmpyycejov,7.04
tiozagumkk,0.29
uomcmtxrvu,4.41
lnijjbsfkv,7.16
geqlkmfmie,9.85
pkaxsbeesd,3.92
khzzfwwsbj,7.27
ogviaruqhb,4.27
lotcgneksr,8.91
cnekukwhxy,7.25
sohodkypcj,3.84
lonidcprcm,2.29
sdfbmhtmbe,6.94
sxeaobnmse,0.66
kmpzdqsofz,8.73
prrhythliv,7.8
xpxfoeiazk,2.8
bobgvvwtel,1.96
csgkehpmev,4.62
umjucjrlyf,8.98
uryqehucbq,9.07
jaqmzqhnay,4.57
ovrquxricw,7.33
tflyhvihku,2.59
pssbewcjqk,1.02
umcjecoskp,3.13
ecmtpqdyxg,0.17
ocvwyukolc,3.64
vzftlbgxyb,4.23
cczvqydypm,9.78
rmivvwtxfd,8.65
lrxdntwoft,1.7
nipacrcvab,9.67
yiqwgtksxg,8.9
apynfjxnqv,5.51
wenvltbakh,2.42
hxeewbosme,2.18
zjrggbzraf,1.07
pzhvhhnyeq,5.18
conuciwmwi,2.39
jemczctayt,3.34
ftzgfquwth,4.39
herzopzvvo,4.9
splhqfyqkm,2.94
odjmhigyyh,4.97
bwkafqucvj,9.77
juzdivjitn,1.82
zclslpfuaz,3.93
cdtfomtexm,7.49
xoscazrzvi,9.92
gioxzkntxp,0.11
eqjjqnqwbv,9.83
tcmvgahwbt,9.09
bbhvnxmirz,2.54
aqwyzhlklc,5.73
oinuwecfep,6.3
lmzzugmocu,7.83
luabnrcftz,4.89
jzvahrlths,9.59
kjohmqruoz,7.24
obryzyqbrv,5.84
slocvxdabq,2.48
dlldtgwfyw,6.31
xmyzkwgmdg,8.82
lvobpvbsah,7.83
hedvjjegxs,2.04
hzgoymoefv,6.77
ehaqgqnkme,7.43
spwgtwpcxx,2.79
sksgasidmn,1.86
nprtzkehmy,4.73
vjentgmtyc,3.72
qgwthksbig,1.75
kknbbdgenv,8.12
zybairwsus,6.18
zaoyvembsi,0.13
ewefcyivno,2.48
xnkwlqnshs,5.14
snqechtthz,3.23
pikgpkvugz,9.62
tqqshydpao,0.45
xgblwxutby,0.34
aybpxsxibs,4.41
bjkacuptdv,3.39
bxqjmwdlhe,1.25
xjqirtcbpf,0.02
hzvouxkkfl,1.83
wuamgmmcks,9.09
eihwggrqzu,2.23
zwohlxdrtx,2.23
wnirvmeurh,5.05
ncvykjqiya,0.22
ihfmxsknqu,9.36
lrgessjscx,8.71
rotmrjrpdg,4.47
qagxifzytr,8.38
ybvfjucopu,8.03
xdhglhqhto,3.4
nnozdkhgec,4.8
pkglkixjqk,2.71
wiqlawoehf,4.77
gbdyhluetv,1.78
zovnsldxtl,7.1
fuydxztmbq,8.1
sivijimcnw,8.96
msusacjvnz,9.44
qmscmwliqm,6.57
bmbtqvsynj,7.57
jnybhzgjcu,5.27
remuujhlzi,1.53
hgucpgcbui,5.07
vbymevdrnt,2.84
lbtkthaaax,5.17
plrcvetnlx,7.9
lsfsjjglkk,7.04
gsmegerjjw,8.03
tvjzvginrw,7.26
qffxugskjl,4.44
iqxeciinlv,6.89
whbczqqimo,4.57
elavuhdwjc,6.06
yqvyuzuqlt,6.94
boxsqwayvb,4.38
ixlcvxjwhk,6.08
goekoqqqfi,4.7
lppicydxje,2.51
zdbcagwogb,8.76
kpaqyvmtch,6.55
nrlcmsokmb,7.27
rxybjisnyd,6.14
dptxpfyuvk,5.12
sdswxaveiy,5.32
sieeczpzyl,9.57
jdmkbcjscd,0.01
vetovxmdqd,5.51
pywevmbcyz,5.34
swuoemmqwa,6.72
eocbfzglyf,6.93
ludzalakbz,2.83
hlktknream,0.65
sfqvgfsmti,9.41
xubvxsozpp,8.33
dckhffobzf,9.34
yqgkeygpys,9.97
bweectgaro,0.94
iyhcbxvbfy,4.88
dvqrckiilf,0.29
kwwcajmubh,9.28
lfatgxrovp,9.99
wwpttsqnul,7.35
ezscdnblfm,6.3
vaatmvjvjg,1.3
eytekntwmh,7.61
nqdiutpcxp,8.09
fiklnhqiui,9.12
okdtlmuher,4.1
sampefzuud,1.95
mwhcivbbcb,2.12
gdllyqohzx,7.5
cwmqpdbukp,9.42
fxnqdunvrb,0.4
lelfraqqxi,7.33
dqkndjapxa,2.94
gghiaqgrqg,8.81
vajcxxfcmt,0.64
shtkohsnim,5.97
pakhttoxcw,8.99
fhfqbstivn,8.26
svxgdzaymh,4.5
ecaljkjprr,4.6
eyljvounmv,5.68
kpqcvswfau,5.89
wyyeubpmrq,5.97
rlltcllhxs,6.59
dronxprzxi,1.88
sagdhrauru,1.59
ilfanuarym,6.87
qbllbhsbhp,8.43
qwikndkjwv,9.08
knlphlzshs,2.31
fzofhnsoeq,3.35
vzqtjmdbph,8.86
pwbgsgqjfo,3.11
